LIST,SUBJ,Group,Trial_Order,List_Order,Target.ACC,Target.RESP,RT.1000,RT.ERR,RT,List_ID,Trigger,ITEM_ID,PRIME,TARGET,prod,rel,transparency,init_sound
1,14,1,198,198,1,6,802,802,802,93,193,193,sculptor,green,High,Unrelated,Transparent,Vowel
1,14,1,172,172,1,6,555,555,555,94,194,194,selfish,book,High,Unrelated,Transparent,Vowel
1,14,1,130,130,1,6,554,554,554,95,195,195,freshen,drunk,High,Unrelated,Transparent,Vowel
1,14,1,169,169,1,6,691,691,691,96,196,196,debtor,fool,High,Unrelated,Transparent,Vowel
1,14,1,12,12,1,6,605,605,605,97,197,197,prayer,freak,High,Unrelated,Transparent,Vowel
1,14,1,129,129,1,6,593,593,593,98,198,198,professor,flax,High,Unrelated,Transparent,Vowel
1,14,1,182,182,1,6,606,606,606,99,199,199,soften,hunt,High,Unrelated,Transparent,Vowel
1,14,1,108,108,1,6,708,708,708,100,200,200,fasten,sail,High,Unrelated,Transparent,Vowel
2,15,1,350,150,1,6,599,599,599,1,1,1,breadth,bread,Low,Related,Opaque,Consonant
2,15,1,324,124,1,6,609,609,609,2,2,2,hearth,hear,Low,Related,Opaque,Consonant
2,15,1,270,70,1,6,492,492,492,3,3,3,youth,you,Low,Related,Opaque,Consonant
1,15,1,198,198,1,6,368,368,368,4,4,4,kindling,kind,Low,Related,Opaque,Consonant
1,15,1,10,10,1,6,655,655,655,5,5,5,dumpling,dump,Low,Related,Opaque,Consonant
1,15,1,167,167,1,6,606,606,606,6,6,6,random,ran,Low,Related,Opaque,Consonant
1,15,1,165,165,1,6,477,477,477,7,7,7,dearth,dear,Low,Related,Opaque,Consonant
2,15,1,331,131,1,6,827,827,827,8,8,8,career,car,Low,Related,Opaque,Vowel
2,15,1,400,200,1,6,499,499,499,9,9,9,ratify,rat,Low,Related,Opaque,Vowel
2,15,1,328,128,1,6,506,506,506,10,10,10,factory,fact,Low,Related,Opaque,Vowel
2,15,1,376,176,1,6,453,453,453,11,11,11,pillory,pill,Low,Related,Opaque,Vowel
1,15,1,131,131,1,6,781,781,781,12,12,12,hickory,hick,Low,Related,Opaque,Vowel
1,15,1,134,134,1,6,642,642,642,13,13,13,auditory,audit,Low,Related,Opaque,Vowel
1,15,1,37,37,1,6,664,664,664,14,14,14,testify,test,Low,Related,Opaque,Vowel
2,15,1,265,65,1,6,587,587,587,15,15,15,seedling,seed,Low,Related,Transparent,Consonant
2,15,1,386,186,1,6,503,503,503,16,16,16,warmth,warm,Low,Related,Transparent,Consonant
2,15,1,294,94,1,6,506,506,506,17,17,17,fourth,four,Low,Related,Transparent,Consonant
2,15,1,244,44,1,6,565,565,565,18,18,18,boyhood,boy,Low,Related,Transparent,Consonant
2,15,1,380,180,1,6,510,510,510,19,19,19,eleventh,eleven,Low,Related,Transparent,Consonant
2,15,1,201,1,1,6,763,763,763,20,20,20,sixth,six,Low,Related,Transparent,Consonant
2,15,1,218,18,1,6,448,448,448,21,21,21,duckling,duck,Low,Related,Transparent,Consonant
2,15,1,210,10,1,6,461,461,461,22,22,22,stardom,star,Low,Related,Transparent,Consonant
2,15,1,221,21,1,6,440,440,440,23,23,23,manhood,man,Low,Related,Transparent,Consonant
1,15,1,159,159,1,6,930,930,930,24,24,24,boredom,bore,Low,Related,Transparent,Consonant
1,15,1,115,115,1,6,621,621,621,25,25,25,tenth,ten,Low,Related,Transparent,Consonant
1,15,1,124,124,1,6,582,582,582,26,26,26,freedom,free,Low,Related,Transparent,Consonant
1,15,1,151,151,1,6,535,535,535,27,27,27,kingdom,king,Low,Related,Transparent,Consonant
1,15,1,160,160,1,6,599.557,1431,1431,28,28,28,sapling,sap,Low,Related,Transparent,Consonant
1,15,1,172,172,1,6,428,428,428,29,29,29,earthling,earth,Low,Related,Transparent,Consonant
1,15,1,39,39,1,6,617,617,617,30,30,30,growth,grow,Low,Related,Transparent,Consonant
1,15,1,20,20,0,5,599.557,,637,31,31,31,serfdom,serf,Low,Related,Transparent,Consonant
1,15,1,156,156,1,6,628,628,628,32,32,32,health,heal,Low,Related,Transparent,Consonant
2,15,1,339,139,1,6,428,428,428,33,33,33,cashier,cash,Low,Related,Transparent,Vowel
2,15,1,279,79,1,6,518,518,518,34,34,34,solidify,solid,Low,Related,Transparent,Vowel
2,15,1,291,91,1,6,617,617,617,35,35,35,fortify,fort,Low,Related,Transparent,Vowel
2,15,1,289,89,1,6,473,473,473,36,36,36,profiteer,profit,Low,Related,Transparent,Vowel
2,15,1,205,5,1,6,573,573,573,37,37,37,directory,direct,Low,Related,Transparent,Vowel
2,15,1,240,40,1,6,493,493,493,38,38,38,armory,arm,Low,Related,Transparent,Vowel
2,15,1,357,157,1,6,465,465,465,39,39,39,acidify,acid,Low,Related,Transparent,Vowel
2,15,1,257,57,1,6,553,553,553,40,40,40,frontier,front,Low,Related,Transparent,Vowel
2,15,1,231,31,1,6,610,610,610,41,41,41,humidify,humid,Low,Related,Transparent,Vowel
1,15,1,144,144,1,6,647,647,647,42,42,42,classify,class,Low,Related,Transparent,Vowel
1,15,1,3,3,1,6,520,520,520,43,43,43,hotelier,hotel,Low,Related,Transparent,Vowel
1,15,1,5,5,1,6,490,490,490,44,44,44,marketeer,market,Low,Related,Transparent,Vowel
1,15,1,41,41,1,6,650,650,650,45,45,45,justify,just,Low,Related,Transparent,Vowel
1,15,1,88,88,1,6,660,660,660,46,46,46,courtier,court,Low,Related,Transparent,Vowel
1,15,1,197,197,1,6,596,596,596,47,47,47,nullify,null,Low,Related,Transparent,Vowel
1,15,1,141,141,1,6,458,458,458,48,48,48,racketeer,racket,Low,Related,Transparent,Vowel
1,15,1,68,68,1,6,571,571,571,49,49,49,musketeer,musket,Low,Related,Transparent,Vowel
1,15,1,76,76,1,6,511,511,511,50,50,50,clothier,cloth,Low,Related,Transparent,Vowel
2,15,1,307,107,1,6,997,997,997,51,51,51,witness,wit,High,Related,Opaque,Consonant
1,15,1,34,34,1,6,899,899,899,52,52,52,imply,imp,High,Related,Opaque,Consonant
2,15,1,215,15,1,6,599.557,1391,1391,53,53,53,listen,list,High,Related,Opaque,Vowel
2,15,1,274,74,1,6,677,677,677,54,54,54,pastor,past,High,Related,Opaque,Vowel
2,15,1,284,84,1,6,687,687,687,55,55,55,banish,ban,High,Related,Opaque,Vowel
2,15,1,203,3,1,6,524,524,524,56,56,56,heathen,heath,High,Related,Opaque,Vowel
2,15,1,396,196,1,6,698,698,698,57,57,57,mister,mist,High,Related,Opaque,Vowel
2,15,1,209,9,1,6,565,565,565,58,58,58,raptor,rapt,High,Related,Opaque,Vowel
1,15,1,173,173,1,6,457,457,457,59,59,59,flower,flow,High,Related,Opaque,Vowel
1,15,1,30,30,0,5,599.557,,793,60,60,60,traitor,trait,High,Related,Opaque,Vowel
1,15,1,145,145,1,6,599.557,1355,1355,61,61,61,limber,limb,High,Related,Opaque,Vowel
1,15,1,106,106,0,5,599.557,,493,62,62,62,hunger,hung,High,Related,Opaque,Vowel
1,15,1,31,31,0,5,599.557,,566,63,63,63,pollen,poll,High,Related,Opaque,Vowel
1,15,1,196,196,1,6,479,479,479,64,64,64,vanish,van,High,Related,Opaque,Vowel
2,15,1,393,193,1,6,450,450,450,65,65,65,helpless,help,High,Related,Transparent,Consonant
2,15,1,206,6,1,6,389,389,389,66,66,66,chiefly,chief,High,Related,Transparent,Consonant
2,15,1,317,117,1,6,367,367,367,67,67,67,strongly,strong,High,Related,Transparent,Consonant
2,15,1,272,72,1,6,508,508,508,68,68,68,deafness,deaf,High,Related,Transparent,Consonant
2,15,1,392,192,1,6,553,553,553,69,69,69,deadly,dead,High,Related,Transparent,Consonant
2,15,1,237,37,1,6,508,508,508,70,70,70,sickness,sick,High,Related,Transparent,Consonant
2,15,1,204,4,1,6,436,436,436,71,71,71,worthless,worth,High,Related,Transparent,Consonant
2,15,1,373,173,1,6,516,516,516,72,72,72,thankless,thank,High,Related,Transparent,Consonant
2,15,1,300,100,1,6,563,563,563,73,73,73,toothless,tooth,High,Related,Transparent,Consonant
1,15,1,157,157,1,6,561,561,561,74,74,74,weakness,weak,High,Related,Transparent,Consonant
1,15,1,36,36,1,6,652,652,652,75,75,75,greatly,great,High,Related,Transparent,Consonant
1,15,1,29,29,1,6,629,629,629,76,76,76,illness,ill,High,Related,Transparent,Consonant
1,15,1,71,71,1,6,625,625,625,77,77,77,calmness,calm,High,Related,Transparent,Consonant
1,15,1,149,149,1,6,630,630,630,78,78,78,deathlike,death,High,Related,Transparent,Consonant
1,15,1,146,146,1,6,680,680,680,79,79,79,waiflike,waif,High,Related,Transparent,Consonant
1,15,1,168,168,1,6,475,475,475,80,80,80,highly,high,High,Related,Transparent,Consonant
1,15,1,97,97,1,6,725,725,725,81,81,81,stainless,stain,High,Related,Transparent,Consonant
1,15,1,136,136,1,6,547,547,547,82,82,82,warlike,war,High,Related,Transparent,Consonant
2,15,1,359,159,1,6,594,594,594,83,83,83,tractor,tract,High,Related,Transparent,Vowel
2,15,1,228,28,1,6,634,634,634,84,84,84,sculptor,sculpt,High,Related,Transparent,Vowel
2,15,1,269,69,1,6,523,523,523,85,85,85,selfish,self,High,Related,Transparent,Vowel
2,15,1,374,174,1,6,596,596,596,86,86,86,freshen,fresh,High,Related,Transparent,Vowel
2,15,1,312,112,1,6,454,454,454,87,87,87,debtor,debt,High,Related,Transparent,Vowel
2,15,1,375,175,1,6,469,469,469,88,88,88,prayer,pray,High,Related,Transparent,Vowel
2,15,1,329,129,0,5,599.557,,570,89,89,89,professor,profess,High,Related,Transparent,Vowel
2,15,1,333,133,1,6,563,563,563,90,90,90,soften,soft,High,Related,Transparent,Vowel
2,15,1,247,47,1,6,566,566,566,91,91,91,fasten,fast,High,Related,Transparent,Vowel
1,15,1,129,129,1,6,508,508,508,92,92,92,drawer,draw,High,Related,Transparent,Vowel
1,15,1,33,33,1,6,567,567,567,93,93,93,greenish,green,High,Related,Transparent,Vowel
1,15,1,153,153,1,6,632,632,632,94,94,94,bookish,book,High,Related,Transparent,Vowel
1,15,1,113,113,1,6,605,605,605,95,95,95,drunken,drunk,High,Related,Transparent,Vowel
1,15,1,98,98,1,6,562,562,562,96,96,96,foolish,fool,High,Related,Transparent,Vowel
1,15,1,166,166,1,6,434,434,434,97,97,97,freakish,freak,High,Related,Transparent,Vowel
1,15,1,143,143,1,6,554,554,554,98,98,98,flaxen,flax,High,Related,Transparent,Vowel
1,15,1,72,72,1,6,573,573,573,99,99,99,hunter,hunt,High,Related,Transparent,Vowel
1,15,1,42,42,1,6,591,591,591,100,100,100,sailor,sail,High,Related,Transparent,Vowel
1,15,1,164,164,1,6,497,497,497,1,101,101,kindling,bread,Low,Unrelated,Opaque,Consonant
1,15,1,181,181,1,6,725,725,725,2,102,102,dumpling,hear,Low,Unrelated,Opaque,Consonant
1,15,1,53,53,1,6,648,648,648,3,103,103,random,you,Low,Unrelated,Opaque,Consonant
2,15,1,362,162,1,6,506,506,506,4,104,104,breadth,kind,Low,Unrelated,Opaque,Consonant
2,15,1,260,60,1,6,762,762,762,5,105,105,hearth,dump,Low,Unrelated,Opaque,Consonant
2,15,1,313,113,1,6,550,550,550,6,106,106,youth,ran,Low,Unrelated,Opaque,Consonant
2,15,1,369,169,1,6,548,548,548,7,107,107,pillory,dear,Low,Unrelated,Opaque,Consonant
1,15,1,121,121,1,6,720,720,720,8,108,108,hickory,car,Low,Unrelated,Opaque,Vowel
1,15,1,13,13,1,6,541,541,541,9,109,109,auditory,rat,Low,Unrelated,Opaque,Vowel
1,15,1,155,155,1,6,497,497,497,10,110,110,testify,fact,Low,Unrelated,Opaque,Vowel
1,15,1,17,17,1,6,623,623,623,11,111,111,dearth,pill,Low,Unrelated,Opaque,Vowel
2,15,1,390,190,1,6,521,521,521,12,112,112,career,hick,Low,Unrelated,Opaque,Vowel
2,15,1,306,106,1,6,588,588,588,13,113,113,ratify,audit,Low,Unrelated,Opaque,Vowel
2,15,1,238,38,1,6,676,676,676,14,114,114,factory,test,Low,Unrelated,Opaque,Vowel
1,15,1,90,90,1,6,605,605,605,15,115,115,boredom,seed,Low,Unrelated,Transparent,Consonant
1,15,1,67,67,1,6,567,567,567,16,116,116,tenth,warm,Low,Unrelated,Transparent,Consonant
1,15,1,84,84,1,6,507,507,507,17,117,117,freedom,four,Low,Unrelated,Transparent,Consonant
1,15,1,188,188,1,6,548,548,548,18,118,118,kingdom,boy,Low,Unrelated,Transparent,Consonant
1,15,1,16,16,1,6,571,571,571,19,119,119,sapling,eleven,Low,Unrelated,Transparent,Consonant
1,15,1,64,64,1,6,601,601,601,20,120,120,earthling,six,Low,Unrelated,Transparent,Consonant
1,15,1,83,83,1,6,542,542,542,21,121,121,growth,duck,Low,Unrelated,Transparent,Consonant
1,15,1,138,138,1,6,661,661,661,22,122,122,serfdom,star,Low,Unrelated,Transparent,Consonant
1,15,1,117,117,1,6,542,542,542,23,123,123,health,man,Low,Unrelated,Transparent,Consonant
2,15,1,256,56,1,6,648,648,648,24,124,124,seedling,bore,Low,Unrelated,Transparent,Consonant
2,15,1,208,8,1,6,501,501,501,25,125,125,warmth,ten,Low,Unrelated,Transparent,Consonant
2,15,1,281,81,1,6,478,478,478,26,126,126,fourth,free,Low,Unrelated,Transparent,Consonant
2,15,1,296,96,1,6,786,786,786,27,127,127,boyhood,king,Low,Unrelated,Transparent,Consonant
2,15,1,255,55,1,6,704,704,704,28,128,128,eleventh,sap,Low,Unrelated,Transparent,Consonant
2,15,1,318,118,1,6,407,407,407,29,129,129,sixth,earth,Low,Unrelated,Transparent,Consonant
2,15,1,219,19,1,6,440,440,440,30,130,130,duckling,grow,Low,Unrelated,Transparent,Consonant
2,15,1,349,149,1,6,614,614,614,31,131,131,stardom,serf,Low,Unrelated,Transparent,Consonant
2,15,1,216,16,1,6,615,615,615,32,132,132,manhood,heal,Low,Unrelated,Transparent,Consonant
1,15,1,18,18,1,6,1020,1020,1020,33,133,133,classify,cash,Low,Unrelated,Transparent,Vowel
1,15,1,127,127,1,6,524,524,524,34,134,134,hotelier,solid,Low,Unrelated,Transparent,Vowel
1,15,1,139,139,1,6,617,617,617,35,135,135,marketeer,fort,Low,Unrelated,Transparent,Vowel
1,15,1,40,40,1,6,534,534,534,36,136,136,justify,profit,Low,Unrelated,Transparent,Vowel
1,15,1,133,133,1,6,646,646,646,37,137,137,courtier,direct,Low,Unrelated,Transparent,Vowel
1,15,1,32,32,1,6,626,626,626,38,138,138,nullify,arm,Low,Unrelated,Transparent,Vowel
1,15,1,176,176,1,6,542,542,542,39,139,139,racketeer,acid,Low,Unrelated,Transparent,Vowel
1,15,1,107,107,1,6,514,514,514,40,140,140,musketeer,front,Low,Unrelated,Transparent,Vowel
1,15,1,35,35,1,6,783,783,783,41,141,141,clothier,humid,Low,Unrelated,Transparent,Vowel
2,15,1,381,181,1,6,615,615,615,42,142,142,cashier,class,Low,Unrelated,Transparent,Vowel
2,15,1,341,141,1,6,453,453,453,43,143,143,solidify,hotel,Low,Unrelated,Transparent,Vowel
2,15,1,372,172,1,6,484,484,484,44,144,144,fortify,market,Low,Unrelated,Transparent,Vowel
2,15,1,222,22,1,6,808,808,808,45,145,145,profiteer,just,Low,Unrelated,Transparent,Vowel
2,15,1,319,119,1,6,424,424,424,46,146,146,directory,court,Low,Unrelated,Transparent,Vowel
2,15,1,303,103,1,6,611,611,611,47,147,147,armory,null,Low,Unrelated,Transparent,Vowel
2,15,1,242,42,1,6,798,798,798,48,148,148,acidify,racket,Low,Unrelated,Transparent,Vowel
2,15,1,345,145,1,6,606,606,606,49,149,149,frontier,musket,Low,Unrelated,Transparent,Vowel
2,15,1,234,34,1,6,555,555,555,50,150,150,humidify,cloth,Low,Unrelated,Transparent,Vowel
1,15,1,63,63,1,6,572,572,572,51,151,151,imply,wit,High,Unrelated,Opaque,Consonant
2,15,1,311,111,1,6,646,646,646,52,152,152,witness,imp,High,Unrelated,Opaque,Consonant
1,15,1,4,4,1,6,589,589,589,53,153,153,flower,list,High,Unrelated,Opaque,Vowel
1,15,1,147,147,1,6,476,476,476,54,154,154,traitor,past,High,Unrelated,Opaque,Vowel
1,15,1,6,6,1,6,518,518,518,55,155,155,limber,ban,High,Unrelated,Opaque,Vowel
1,15,1,99,99,1,6,478,478,478,56,156,156,hunger,heath,High,Unrelated,Opaque,Vowel
1,15,1,56,56,1,6,654,654,654,57,157,157,pollen,mist,High,Unrelated,Opaque,Vowel
1,15,1,130,130,0,5,599.557,,600,58,158,158,vanish,rapt,High,Unrelated,Opaque,Vowel
2,15,1,367,167,1,6,491,491,491,59,159,159,listen,flow,High,Unrelated,Opaque,Vowel
2,15,1,346,146,1,6,454,454,454,60,160,160,pastor,trait,High,Unrelated,Opaque,Vowel
2,15,1,286,86,1,6,504,504,504,61,161,161,banish,limb,High,Unrelated,Opaque,Vowel
2,15,1,308,108,1,6,565,565,565,62,162,162,heathen,hung,High,Unrelated,Opaque,Vowel
2,15,1,229,29,1,6,451,451,451,63,163,163,mister,poll,High,Unrelated,Opaque,Vowel
2,15,1,360,160,1,6,465,465,465,64,164,164,raptor,van,High,Unrelated,Opaque,Vowel
1,15,1,171,171,1,6,464,464,464,65,165,165,weakness,help,High,Unrelated,Transparent,Consonant
1,15,1,114,114,1,6,601,601,601,66,166,166,greatly,chief,High,Unrelated,Transparent,Consonant
1,15,1,2,2,1,6,556,556,556,67,167,167,illness,strong,High,Unrelated,Transparent,Consonant
1,15,1,86,86,1,6,748,748,748,68,168,168,calmness,deaf,High,Unrelated,Transparent,Consonant
1,15,1,74,74,1,6,814,814,814,69,169,169,deathlike,dead,High,Unrelated,Transparent,Consonant
1,15,1,75,75,1,6,474,474,474,70,170,170,waiflike,sick,High,Unrelated,Transparent,Consonant
1,15,1,184,184,1,6,482,482,482,71,171,171,highly,worth,High,Unrelated,Transparent,Consonant
1,15,1,79,79,1,6,564,564,564,72,172,172,stainless,thank,High,Unrelated,Transparent,Consonant
1,15,1,112,112,1,6,680,680,680,73,173,173,warlike,tooth,High,Unrelated,Transparent,Consonant
2,15,1,383,183,1,6,478,478,478,74,174,174,helpless,weak,High,Unrelated,Transparent,Consonant
2,15,1,236,36,1,6,508,508,508,75,175,175,chiefly,great,High,Unrelated,Transparent,Consonant
2,15,1,336,136,1,6,491,491,491,76,176,176,strongly,ill,High,Unrelated,Transparent,Consonant
2,15,1,344,144,1,6,470,470,470,77,177,177,deafness,calm,High,Unrelated,Transparent,Consonant
2,15,1,266,66,1,6,635,635,635,78,178,178,deadly,death,High,Unrelated,Transparent,Consonant
2,15,1,314,114,1,6,526,526,526,79,179,179,sickness,waif,High,Unrelated,Transparent,Consonant
2,15,1,325,125,1,6,713,713,713,80,180,180,worthless,high,High,Unrelated,Transparent,Consonant
2,15,1,304,104,1,6,644,644,644,81,181,181,thankless,stain,High,Unrelated,Transparent,Consonant
2,15,1,389,189,1,6,504,504,504,82,182,182,toothless,war,High,Unrelated,Transparent,Consonant
1,15,1,161,161,1,6,683,683,683,83,183,183,drawer,tract,High,Unrelated,Transparent,Vowel
1,15,1,47,47,1,6,710,710,710,84,184,184,greenish,sculpt,High,Unrelated,Transparent,Vowel
1,15,1,73,73,1,6,570,570,570,85,185,185,bookish,self,High,Unrelated,Transparent,Vowel
1,15,1,50,50,1,6,538,538,538,86,186,186,drunken,fresh,High,Unrelated,Transparent,Vowel
1,15,1,185,185,1,6,550,550,550,87,187,187,foolish,debt,High,Unrelated,Transparent,Vowel
1,15,1,169,169,1,6,462,462,462,88,188,188,freakish,pray,High,Unrelated,Transparent,Vowel
1,15,1,199,199,1,6,437,437,437,89,189,189,flaxen,profess,High,Unrelated,Transparent,Vowel
1,15,1,101,101,1,6,599.557,1087,1087,90,190,190,hunter,soft,High,Unrelated,Transparent,Vowel
1,15,1,195,195,1,6,548,548,548,91,191,191,sailor,fast,High,Unrelated,Transparent,Vowel
2,15,1,227,27,1,6,570,570,570,92,192,192,tractor,draw,High,Unrelated,Transparent,Vowel
2,15,1,233,33,1,6,507,507,507,93,193,193,sculptor,green,High,Unrelated,Transparent,Vowel
2,15,1,299,99,1,6,603,603,603,94,194,194,selfish,book,High,Unrelated,Transparent,Vowel
2,15,1,276,76,1,6,598,598,598,95,195,195,freshen,drunk,High,Unrelated,Transparent,Vowel
2,15,1,207,7,1,6,621,621,621,96,196,196,debtor,fool,High,Unrelated,Transparent,Vowel
2,15,1,263,63,1,6,523,523,523,97,197,197,prayer,freak,High,Unrelated,Transparent,Vowel
2,15,1,337,137,1,6,475,475,475,98,198,198,professor,flax,High,Unrelated,Transparent,Vowel
2,15,1,321,121,1,6,464,464,464,99,199,199,soften,hunt,High,Unrelated,Transparent,Vowel
2,15,1,398,198,0,5,599.557,,850,100,200,200,fasten,sail,High,Unrelated,Transparent,Vowel
2,16,1,266,66,1,6,492,492,492,1,1,1,breadth,bread,Low,Related,Opaque,Consonant
2,16,1,225,25,1,6,538,538,538,2,2,2,hearth,hear,Low,Related,Opaque,Consonant
2,16,1,341,141,1,6,445,445,445,3,3,3,youth,you,Low,Related,Opaque,Consonant
1,16,1,149,149,1,6,467,467,467,4,4,4,kindling,kind,Low,Related,Opaque,Consonant
1,16,1,62,62,1,6,478,478,478,5,5,5,dumpling,dump,Low,Related,Opaque,Consonant
1,16,1,135,135,1,6,572,572,572,6,6,6,random,ran,Low,Related,Opaque,Consonant
1,16,1,112,112,1,6,445,445,445,7,7,7,dearth,dear,Low,Related,Opaque,Consonant
2,16,1,360,160,1,6,498,498,498,8,8,8,career,car,Low,Related,Opaque,Vowel
2,16,1,243,43,1,6,510,510,510,9,9,9,ratify,rat,Low,Related,Opaque,Vowel
2,16,1,290,90,1,6,826,826,826,10,10,10,factory,fact,Low,Related,Opaque,Vowel
2,16,1,296,96,1,6,563,563,563,11,11,11,pillory,pill,Low,Related,Opaque,Vowel
1,16,1,52,52,0,5,599.557,,464,12,12,12,hickory,hick,Low,Related,Opaque,Vowel
1,16,1,153,153,1,6,677,677,677,13,13,13,auditory,audit,Low,Related,Opaque,Vowel
1,16,1,130,130,1,6,557,557,557,14,14,14,testify,test,Low,Related,Opaque,Vowel
2,16,1,214,14,1,6,439,439,439,15,15,15,seedling,seed,Low,Related,Transparent,Consonant
2,16,1,326,126,1,6,402,402,402,16,16,16,warmth,warm,Low,Related,Transparent,Consonant
2,16,1,213,13,1,6,471,471,471,17,17,17,fourth,four,Low,Related,Transparent,Consonant
2,16,1,384,184,1,6,632,632,632,18,18,18,boyhood,boy,Low,Related,Transparent,Consonant
2,16,1,292,92,1,6,498,498,498,19,19,19,eleventh,eleven,Low,Related,Transparent,Consonant
2,16,1,260,60,1,6,474,474,474,20,20,20,sixth,six,Low,Related,Transparent,Consonant
2,16,1,393,193,1,6,482,482,482,21,21,21,duckling,duck,Low,Related,Transparent,Consonant
2,16,1,300,100,1,6,548,548,548,22,22,22,stardom,star,Low,Related,Transparent,Consonant
2,16,1,387,187,1,6,504,504,504,23,23,23,manhood,man,Low,Related,Transparent,Consonant
1,16,1,15,15,1,6,811,811,811,24,24,24,boredom,bore,Low,Related,Transparent,Consonant
1,16,1,152,152,1,6,568,568,568,25,25,25,tenth,ten,Low,Related,Transparent,Consonant
1,16,1,129,129,1,6,554,554,554,26,26,26,freedom,free,Low,Related,Transparent,Consonant
1,16,1,173,173,1,6,478,478,478,27,27,27,kingdom,king,Low,Related,Transparent,Consonant
1,16,1,27,27,1,6,753,753,753,28,28,28,sapling,sap,Low,Related,Transparent,Consonant
1,16,1,140,140,1,6,563,563,563,29,29,29,earthling,earth,Low,Related,Transparent,Consonant
1,16,1,160,160,1,6,436,436,436,30,30,30,growth,grow,Low,Related,Transparent,Consonant
1,16,1,21,21,1,6,870,870,870,31,31,31,serfdom,serf,Low,Related,Transparent,Consonant
1,16,1,67,67,1,6,588,588,588,32,32,32,health,heal,Low,Related,Transparent,Consonant
2,16,1,338,138,1,6,693,693,693,33,33,33,cashier,cash,Low,Related,Transparent,Vowel
2,16,1,238,38,1,6,397,397,397,34,34,34,solidify,solid,Low,Related,Transparent,Vowel
2,16,1,271,71,1,6,452,452,452,35,35,35,fortify,fort,Low,Related,Transparent,Vowel
2,16,1,311,111,1,6,422,422,422,36,36,36,profiteer,profit,Low,Related,Transparent,Vowel
2,16,1,224,24,1,6,633,633,633,37,37,37,directory,direct,Low,Related,Transparent,Vowel
2,16,1,394,194,0,5,599.557,,554,38,38,38,armory,arm,Low,Related,Transparent,Vowel
2,16,1,340,140,1,6,461,461,461,39,39,39,acidify,acid,Low,Related,Transparent,Vowel
2,16,1,228,28,1,6,418,418,418,40,40,40,frontier,front,Low,Related,Transparent,Vowel
2,16,1,303,103,1,6,397,397,397,41,41,41,humidify,humid,Low,Related,Transparent,Vowel
